     #Energy       W_all      Mo_all      Pt_all      Zr_all
   -72.54223     0.00000     0.00000     0.00000     0.00000
   -72.53223     0.00000     0.00000     0.00000     0.00000
   -72.52123     0.00000     0.00000     0.00000     0.00000
   -72.51023     0.00000     0.00000     0.00000     0.00000
   -72.49923     0.00000     0.00000     0.00000     0.00000
   -72.48823     0.00000     0.00000     0.00000     0.00000
   -72.47723     0.00000     0.00000     0.00000     0.00000
   -72.46623     0.00000     0.00000     0.00000     0.00000
   -72.45523     0.00000     0.00000     0.00000     0.00000
   -72.44423     0.00000     0.00000     0.00000     0.00000
   -72.43423     0.00000     0.00000     0.00000     0.00000
   -72.42323     0.00000     0.00000     0.00000     0.00000
   -72.41223     0.00000     0.00000     0.00000     0.00000
   -72.40123     0.00000     0.00000     0.00000     0.00000
   -72.39023     0.00000     0.00000     0.00000     0.00000
   -72.37923     0.00000     0.00000     0.00000     0.00000
   -72.36823     0.00000     0.00000     0.00000     0.00000
   -72.35723     0.00000     0.00000     0.00000     0.00000
   -72.34623     0.00000     0.00000     0.00000     0.00000
   -72.33623     0.00000     0.00000     0.00000     0.00000
   -72.32523     0.00000     0.00000     0.00000     0.00000
   -72.31423     0.00000     0.00000     0.00000     0.00000
   -72.30323     0.00000     0.00000     0.00000     0.00000
   -72.29223     0.00000     0.00000     0.00000     0.00000
   -72.28123     0.00000     0.00000     0.00000     0.00000
   -72.27023     0.00000     0.00000     0.00000     0.00000
   -72.25923     0.00000     0.00000     0.00000     0.00000
   -72.24823     0.00000     0.00000     0.00000     0.00000
   -72.23823     0.00000     0.00000     0.00000     0.00000
   -72.22723     0.00000     0.00000     0.00000     0.00000
   -72.21623     0.00000     0.00000     0.00000     0.00000
   -72.20523     0.00000     0.00000     0.00000     0.00000
   -72.19423     0.00000     0.00000     0.00000     0.00000
   -72.18323     0.00000     0.00000     0.00000     0.00000
   -72.17223     0.00000     0.00000     0.00000     0.00000
   -72.16123     0.00000     0.00000     0.00000     0.00000
   -72.15023     0.00000     0.00000     0.00000     0.00000
   -72.14023     0.00000     0.00000     0.00000     0.00000
   -72.12923     0.00000     0.00000     0.00000     0.00000
   -72.11823     0.00000     0.00000     0.00000     0.00000
   -72.10723     0.00000     0.00000     0.00000     0.00000
   -72.09623     0.00000     0.00000     0.00000     0.00000
   -72.08523     0.00000     0.00000     0.00000     0.00000
   -72.07423     0.00000     0.00000     0.00000     0.00000
   -72.06323     0.00000     0.00000     0.00000     0.00000
   -72.05223     0.00000     0.00000     0.00000     0.00000
   -72.04223     0.00000     0.00000     0.00000     0.00000
   -72.03123     0.00000     0.00000     0.00000     0.00000
   -72.02023     0.00000     0.00000     0.00000     0.00000
   -72.00923     0.00000     0.00000     0.00000     0.00000
   -71.99823     0.00000     0.00000     0.00000     0.00000
   -71.98723     0.00000     0.00000     0.00000     0.00000
   -71.97623     0.00000     0.00000     0.00000     0.00000
   -71.96523     0.00000     0.00000     0.00000     0.00000
   -71.95423     0.00000     0.00000     0.00000     0.00000
   -71.94423     0.00000     0.00000     0.00000     0.00000
   -71.93323     0.00000     0.00000     0.00000     0.00000
   -71.92223     0.00000     0.00000     0.00000     0.00000
   -71.91123     0.00000     0.00000     0.00000     0.00000
   -71.90023     0.00000     0.00000     0.00000     0.00000
   -71.88923     0.00000     0.00000     0.00000     0.00000
   -71.87823     0.00000     0.00000     0.00000     0.00000
   -71.86723     0.00000     0.00000     0.00000     0.00000
   -71.85623     0.00000     0.00000     0.00000     0.00000
   -71.84623     0.00000     0.00000     0.00000     0.00000
   -71.83523     0.00000     0.00000     0.00000     0.00000
   -71.82423     0.00000     0.00000     0.00000     0.00000
   -71.81323     0.00000     0.00000     0.00000     0.00000
   -71.80223     0.00000     0.00000     0.00000     0.00000
   -71.79123     0.00000     0.00000     0.00000     0.00000
   -71.78023     0.00000     0.00000     0.00000     0.00000
   -71.76923     0.00000     0.00000     0.00000     0.00000
   -71.75823     0.00000     0.00000     0.00000     0.00000
   -71.74823     0.00000     0.00000     0.00000     0.00000
   -71.73723     0.00000     0.00000     0.00000     0.00000
   -71.72623     0.00000     0.00000     0.00000     0.00000
   -71.71523     0.00000     0.00000     0.00000     0.00000
   -71.70423     0.00000     0.00000     0.00000     0.00000
   -71.69323     0.00000     0.00000     0.00000     0.00000
   -71.68223     0.00000     0.00000     0.00000     0.00000
   -71.67123     0.00000     0.00000     0.00000     0.00000
   -71.66023     0.00000     0.00000     0.00000     0.00000
   -71.65023     0.00000     0.00000     0.00000     0.00000
   -71.63923     0.00000     0.00000     0.00000     0.00000
   -71.62823     0.00000     0.00000     0.00000     0.00000
   -71.61723     0.00000     0.00000     0.00000     0.00000
   -71.60623     0.00000     0.00000     0.00000     0.00000
   -71.59523     0.00000     0.00000     0.00000     0.00000
   -71.58423     0.00000     0.00000     0.00000     0.00000
   -71.57323     0.00000     0.00000     0.00000     0.00000
   -71.56223     0.00000     0.00000     0.00000     0.00000
   -71.55223     0.00000     0.00000     0.00000     0.00000
   -71.54123     0.00000     0.00000     0.00000     0.00000
   -71.53023     0.00000     0.00000     0.00000     0.00000
   -71.51923     0.00000     0.00000     0.00000     0.00000
   -71.50823     0.00000     0.00000     0.00000     0.00000
   -71.49723     0.00000     0.00000     0.00000     0.00000
   -71.48623     0.00000     0.00000     0.00000     0.00000
   -71.47523     0.00000     0.00000     0.00000     0.00000
   -71.46423     0.00000     0.00000     0.00000     0.00000
   -71.45423     0.00000     0.00000     0.00000     0.00000
   -71.44323     0.00000     0.00000     0.00000     0.00000
   -71.43223     0.00000     0.00000     0.00000     0.00000
   -71.42123     0.00000     0.00000     0.00000     0.00000
   -71.41023     0.00000     0.00000     0.00000     0.00000
   -71.39923     0.00000     0.00000     0.00000     0.00000
   -71.38823     0.00000     0.00000     0.00000     0.00000
   -71.37723     0.00000     0.00000     0.00000     0.00000
   -71.36623     0.00000     0.00000     0.00000     0.00000
   -71.35623     0.00000     0.00000     0.00000     0.00000
   -71.34523     0.00000     0.00000     0.00000     0.00000
   -71.33423     0.00000     0.00000     0.00000     0.00000
   -71.32323     0.00000     0.00000     0.00000     0.00000
   -71.31223     0.00000     0.00000     0.00000     0.00000
   -71.30123     0.00000     0.00000     0.00000     0.00000
   -71.29023     0.00000     0.00000     0.00000     0.00000
   -71.27923     0.00000     0.00000     0.00000     0.00000
   -71.26823     0.00000     0.00000     0.00000     0.00000
   -71.25823     0.00000     0.00000     0.00000     0.00000
   -71.24723     0.00000     0.00000     0.00000     0.00000
   -71.23623     0.00000     0.00000     0.00000     0.00000
   -71.22523     0.00000     0.00000     0.00000     0.00000
   -71.21423     0.00000     0.00000     0.00000     0.00000
   -71.20323     0.00000     0.00000     0.00000     0.00000
   -71.19223     0.00000     0.00000     0.00000     0.00000
   -71.18123     0.00000     0.00000     0.00000     0.00000
   -71.17023     0.00000     0.00000     0.00000     0.00000
   -71.16023     0.00000     0.00000     0.00000     0.00000
   -71.14923     0.00000     0.00000     0.00000     0.00000
   -71.13823     0.00000     0.00000     0.00000     0.00000
   -71.12723     0.00000     0.00000     0.00000     0.00000
   -71.11623     0.00000     0.00000     0.00000     0.00000
   -71.10523     0.00000     0.00000     0.00000     0.00000
   -71.09423     0.00000     0.00000     0.00000     0.00000
   -71.08323     0.00000     0.00000     0.00000     0.00000
   -71.07223     0.00000     0.00000     0.00000     0.00000
   -71.06223     0.00000     0.00000     0.00000     0.00000
   -71.05123     0.00000     0.00000     0.00000     0.00000
   -71.04023     0.00000     0.00000     0.00000     0.00000
   -71.02923     0.00000     0.00000     0.00000     0.00000
   -71.01823     0.00000     0.00000     0.00000     0.00000
   -71.00723     0.00000     0.00000     0.00000     0.00000
   -70.99623     0.00000     0.00000     0.00000     0.00000
   -70.98523     0.00000     0.00000     0.00000     0.00000
   -70.97423     0.00000     0.00000     0.00000     0.00000
   -70.96423     0.00000     0.00000     0.00000     0.00000
   -70.95323     0.00000     0.00000     0.00000     0.00000
   -70.94223     0.00000     0.00000     0.00000     0.00000
   -70.93123     0.00000     0.00000     0.00000     0.00000
   -70.92023     0.00000     0.00000     0.00000     0.00000
   -70.90923     0.00000     0.00000     0.00000     0.00000
   -70.89823     0.00000     0.00000     0.00000     0.00000
   -70.88723     0.00000     0.00000     0.00000     0.00000
   -70.87623     0.00000     0.00000     0.00000     0.00000
   -70.86623     0.00000     0.00000     0.00000     0.00000
   -70.85523     0.00000     0.00000     0.00000     0.00000
   -70.84423     0.00000     0.00000     0.00000     0.00000
   -70.83323     0.00000     0.00000     0.00000     0.00000
   -70.82223     0.00000     0.00000     0.00000     0.00000
   -70.81123     0.00000     0.00000     0.00000     0.00000
   -70.80023     0.00000     0.00000     0.00000     0.00000
   -70.78923     0.00000     0.00000     0.00000     0.00000
   -70.77823     0.00000     0.00000     0.00000     0.00000
   -70.76823     0.00000     0.00000     0.00000     0.00000
   -70.75723     0.00000     0.00000     0.00000     0.00000
   -70.74623     0.00000     0.00000     0.00000     0.00000
   -70.73523     0.00000     0.00000     0.00000     0.00000
   -70.72423     0.00000     0.00000     0.00000     0.00000
   -70.71323     0.00000     0.00000     0.00000     0.00000
   -70.70223     0.00000     0.00000     0.00000     0.00000
   -70.69123     0.00000     0.00000     0.00000     0.00000
   -70.68023     0.00000     0.00000     0.00000     0.00000
   -70.67023     0.00000     0.00000     0.00000     0.00000
   -70.65923     0.00000     0.00000     0.00000     0.00000
   -70.64823     0.00000     0.00000     0.00000     0.00000
   -70.63723     0.00000     0.00000     0.00000     0.00000
   -70.62623     0.00000     0.00000     0.00000     0.00000
   -70.61523     0.00000     0.00000     0.00000     0.00000
   -70.60423     0.00000     0.00000     0.00000     0.00000
   -70.59323     0.00000     0.00000     0.00000     0.00000
   -70.58223     0.00000     0.00000     0.00000     0.00000
   -70.57223     0.00000     0.00000     0.00000     0.00000
   -70.56123     0.00000     0.00000     0.00000     0.00000
   -70.55023     0.00000     0.00000     0.00000     0.00000
   -70.53923     0.00000     0.00000     0.00000     0.00000
   -70.52823     0.00000     0.00000     0.00000     0.00000
   -70.51723     0.00000     0.00000     0.00000     0.00000
   -70.50623     0.00000     0.00000     0.00000     0.00000
   -70.49523     0.00000     0.00000     0.00000     0.00000
   -70.48423     0.00000     0.00000     0.00000     0.00000
   -70.47423     0.00000     0.00000     0.00000     0.00000
   -70.46323     0.00000     0.00000     0.00000     0.00000
   -70.45223     0.00000     0.00000     0.00000     0.00000
   -70.44123     0.00000     0.00000     0.00000     0.00000
   -70.43023     0.00000     0.00000     0.00000     0.00000
   -70.41923     0.00000     0.00000     0.00000     0.00000
   -70.40823     0.00000     0.00000     0.00000     0.00000
   -70.39723     0.00000     0.00000     0.00000     0.00000
   -70.38623     0.00000     0.00000     0.00000     0.00000
   -70.37623     0.00000     0.00000     0.00000     0.00000
   -70.36523     0.00000     0.00000     0.00000     0.00000
   -70.35423     0.00000     0.00000     0.00000     0.00000
   -70.34323     0.00000     0.00000     0.00000     0.00000
   -70.33223     0.00000     0.00000     0.00000     0.00000
   -70.32123     0.00000     0.00000     0.00000     0.00000
   -70.31023     0.00000     0.00000     0.00000     0.00000
   -70.29923     0.00000     0.00000     0.00000     0.00000
   -70.28823     0.00000     0.00000     0.00000     0.00000
   -70.27823     0.00000     0.00000     0.00000     0.00000
   -70.26723     0.00000     0.00000     0.00000     0.00000
   -70.25623     0.00000     0.00000     0.00000     0.00000
   -70.24523     0.00000     0.00000     0.00000     0.00000
   -70.23423     0.00000     0.00000     0.00000     0.00000
   -70.22323     0.00000     0.00000     0.00000     0.00000
   -70.21223     0.00000     0.00000     0.00000     0.00000
   -70.20123     0.00000     0.00000     0.00000     0.00000
   -70.19023     0.00000     0.00000     0.00000     0.00000
   -70.18023     0.00000     0.00000     0.00000     0.00000
   -70.16923     0.00000     0.00000     0.00000     0.00000
   -70.15823     0.00000     0.00000     0.00000     0.00000
   -70.14723     0.00000     0.00000     0.00000     0.00000
   -70.13623     0.00000     0.00000     0.00000     0.00000
   -70.12523     0.00000     0.00000     0.00000     0.00000
   -70.11423     0.00000     0.00000     0.00000     0.00000
   -70.10323     0.00000     0.00000     0.00000     0.00000
