     #Energy       W_all      Mo_all      Ir_all      Zr_all
   -72.65498     0.00000     0.00000     0.00000     0.00000
   -72.64398     0.00000     0.00000     0.00000     0.00000
   -72.63298     0.00000     0.00000     0.00000     0.00000
   -72.62198     0.00000     0.00000     0.00000     0.00000
   -72.61098     0.00000     0.00000     0.00000     0.00000
   -72.59998     0.00000     0.00000     0.00000     0.00000
   -72.58998     0.00000     0.00000     0.00000     0.00000
   -72.57898     0.00000     0.00000     0.00000     0.00000
   -72.56798     0.00000     0.00000     0.00000     0.00000
   -72.55698     0.00000     0.00000     0.00000     0.00000
   -72.54598     0.00000     0.00000     0.00000     0.00000
   -72.53498     0.00000     0.00000     0.00000     0.00000
   -72.52398     0.00000     0.00000     0.00000     0.00000
   -72.51298     0.00000     0.00000     0.00000     0.00000
   -72.50198     0.00000     0.00000     0.00000     0.00000
   -72.49098     0.00000     0.00000     0.00000     0.00000
   -72.47998     0.00000     0.00000     0.00000     0.00000
   -72.46898     0.00000     0.00000     0.00000     0.00000
   -72.45798     0.00000     0.00000     0.00000     0.00000
   -72.44698     0.00000     0.00000     0.00000     0.00000
   -72.43598     0.00000     0.00000     0.00000     0.00000
   -72.42498     0.00000     0.00000     0.00000     0.00000
   -72.41498     0.00000     0.00000     0.00000     0.00000
   -72.40398     0.00000     0.00000     0.00000     0.00000
   -72.39298     0.00000     0.00000     0.00000     0.00000
   -72.38198     0.00000     0.00000     0.00000     0.00000
   -72.37098     0.00000     0.00000     0.00000     0.00000
   -72.35998     0.00000     0.00000     0.00000     0.00000
   -72.34898     0.00000     0.00000     0.00000     0.00000
   -72.33798     0.00000     0.00000     0.00000     0.00000
   -72.32698     0.00000     0.00000     0.00000     0.00000
   -72.31598     0.00000     0.00000     0.00000     0.00000
   -72.30498     0.00000     0.00000     0.00000     0.00000
   -72.29398     0.00000     0.00000     0.00000     0.00000
   -72.28298     0.00000     0.00000     0.00000     0.00000
   -72.27198     0.00000     0.00000     0.00000     0.00000
   -72.26098     0.00000     0.00000     0.00000     0.00000
   -72.24998     0.00000     0.00000     0.00000     0.00000
   -72.23998     0.00000     0.00000     0.00000     0.00000
   -72.22898     0.00000     0.00000     0.00000     0.00000
   -72.21798     0.00000     0.00000     0.00000     0.00000
   -72.20698     0.00000     0.00000     0.00000     0.00000
   -72.19598     0.00000     0.00000     0.00000     0.00000
   -72.18498     0.00000     0.00000     0.00000     0.00000
   -72.17398     0.00000     0.00000     0.00000     0.00000
   -72.16298     0.00000     0.00000     0.00000     0.00000
   -72.15198     0.00000     0.00000     0.00000     0.00000
   -72.14098     0.00000     0.00000     0.00000     0.00000
   -72.12998     0.00000     0.00000     0.00000     0.00000
   -72.11898     0.00000     0.00000     0.00000     0.00000
   -72.10798     0.00000     0.00000     0.00000     0.00000
   -72.09698     0.00000     0.00000     0.00000     0.00000
   -72.08598     0.00000     0.00000     0.00000     0.00000
   -72.07598     0.00000     0.00000     0.00000     0.00000
   -72.06498     0.00000     0.00000     0.00000     0.00000
   -72.05398     0.00000     0.00000     0.00000     0.00000
   -72.04298     0.00000     0.00000     0.00000     0.00000
   -72.03198     0.00000     0.00000     0.00000     0.00000
   -72.02098     0.00000     0.00000     0.00000     0.00000
   -72.00998     0.00000     0.00000     0.00000     0.00000
   -71.99898     0.00000     0.00000     0.00000     0.00000
   -71.98798     0.00000     0.00000     0.00000     0.00000
   -71.97698     0.00000     0.00000     0.00000     0.00000
   -71.96598     0.00000     0.00000     0.00000     0.00000
   -71.95498     0.00000     0.00000     0.00000     0.00000
   -71.94398     0.00000     0.00000     0.00000     0.00000
   -71.93298     0.00000     0.00000     0.00000     0.00000
   -71.92198     0.00000     0.00000     0.00000     0.00000
   -71.91098     0.00000     0.00000     0.00000     0.00000
   -71.90098     0.00000     0.00000     0.00000     0.00000
   -71.88998     0.00000     0.00000     0.00000     0.00000
   -71.87898     0.00000     0.00000     0.00000     0.00000
   -71.86798     0.00000     0.00000     0.00000     0.00000
   -71.85698     0.00000     0.00000     0.00000     0.00000
   -71.84598     0.00000     0.00000     0.00000     0.00000
   -71.83498     0.00000     0.00000     0.00000     0.00000
   -71.82398     0.00000     0.00000     0.00000     0.00000
   -71.81298     0.00000     0.00000     0.00000     0.00000
   -71.80198     0.00000     0.00000     0.00000     0.00000
   -71.79098     0.00000     0.00000     0.00000     0.00000
   -71.77998     0.00000     0.00000     0.00000     0.00000
   -71.76898     0.00000     0.00000     0.00000     0.00000
   -71.75798     0.00000     0.00000     0.00000     0.00000
   -71.74698     0.00000     0.00000     0.00000     0.00000
   -71.73598     0.00000     0.00000     0.00000     0.00000
   -71.72598     0.00000     0.00000     0.00000     0.00000
   -71.71498     0.00000     0.00000     0.00000     0.00000
   -71.70398     0.00000     0.00000     0.00000     0.00000
   -71.69298     0.00000     0.00000     0.00000     0.00000
   -71.68198     0.00000     0.00000     0.00000     0.00000
   -71.67098     0.00000     0.00000     0.00000     0.00000
   -71.65998     0.00000     0.00000     0.00000     0.00000
   -71.64898     0.00000     0.00000     0.00000     0.00000
   -71.63798     0.00000     0.00000     0.00000     0.00000
   -71.62698     0.00000     0.00000     0.00000     0.00000
   -71.61598     0.00000     0.00000     0.00000     0.00000
   -71.60498     0.00000     0.00000     0.00000     0.00000
   -71.59398     0.00000     0.00000     0.00000     0.00000
   -71.58298     0.00000     0.00000     0.00000     0.00000
   -71.57198     0.00000     0.00000     0.00000     0.00000
   -71.56098     0.00000     0.00000     0.00000     0.00000
   -71.55098     0.00000     0.00000     0.00000     0.00000
   -71.53998     0.00000     0.00000     0.00000     0.00000
   -71.52898     0.00000     0.00000     0.00000     0.00000
   -71.51798     0.00000     0.00000     0.00000     0.00000
   -71.50698     0.00000     0.00000     0.00000     0.00000
   -71.49598     0.00000     0.00000     0.00000     0.00000
   -71.48498     0.00000     0.00000     0.00000     0.00000
   -71.47398     0.00000     0.00000     0.00000     0.00000
   -71.46298     0.00000     0.00000     0.00000     0.00000
   -71.45198     0.00000     0.00000     0.00000     0.00000
   -71.44098     0.00000     0.00000     0.00000     0.00000
   -71.42998     0.00000     0.00000     0.00000     0.00000
   -71.41898     0.00000     0.00000     0.00000     0.00000
   -71.40798     0.00000     0.00000     0.00000     0.00000
   -71.39698     0.00000     0.00000     0.00000     0.00000
   -71.38598     0.00000     0.00000     0.00000     0.00000
   -71.37598     0.00000     0.00000     0.00000     0.00000
   -71.36498     0.00000     0.00000     0.00000     0.00000
   -71.35398     0.00000     0.00000     0.00000     0.00000
   -71.34298     0.00000     0.00000     0.00000     0.00000
   -71.33198     0.00000     0.00000     0.00000     0.00000
   -71.32098     0.00000     0.00000     0.00000     0.00000
   -71.30998     0.00000     0.00000     0.00000     0.00000
   -71.29898     0.00000     0.00000     0.00000     0.00000
   -71.28798     0.00000     0.00000     0.00000     0.00000
   -71.27698     0.00000     0.00000     0.00000     0.00000
   -71.26598     0.00000     0.00000     0.00000     0.00000
   -71.25498     0.00000     0.00000     0.00000     0.00000
   -71.24398     0.00000     0.00000     0.00000     0.00000
   -71.23298     0.00000     0.00000     0.00000     0.00000
   -71.22198     0.00000     0.00000     0.00000     0.00000
   -71.21198     0.00000     0.00000     0.00000     0.00000
   -71.20098     0.00000     0.00000     0.00000     0.00000
   -71.18998     0.00000     0.00000     0.00000     0.00000
   -71.17898     0.00000     0.00000     0.00000     0.00000
   -71.16798     0.00000     0.00000     0.00000     0.00000
   -71.15698     0.00000     0.00000     0.00000     0.00000
   -71.14598     0.00000     0.00000     0.00000     0.00000
   -71.13498     0.00000     0.00000     0.00000     0.00000
   -71.12398     0.00000     0.00000     0.00000     0.00000
   -71.11298     0.00000     0.00000     0.00000     0.00000
   -71.10198     0.00000     0.00000     0.00000     0.00000
   -71.09098     0.00000     0.00000     0.00000     0.00000
   -71.07998     0.00000     0.00000     0.00000     0.00000
   -71.06898     0.00000     0.00000     0.00000     0.00000
   -71.05798     0.00000     0.00000     0.00000     0.00000
   -71.04698     0.00000     0.00000     0.00000     0.00000
   -71.03698     0.00000     0.00000     0.00000     0.00000
   -71.02598     0.00000     0.00000     0.00000     0.00000
   -71.01498     0.00000     0.00000     0.00000     0.00000
   -71.00398     0.00000     0.00000     0.00000     0.00000
   -70.99298     0.00000     0.00000     0.00000     0.00000
   -70.98198     0.00000     0.00000     0.00000     0.00000
   -70.97098     0.00000     0.00000     0.00000     0.00000
   -70.95998     0.00000     0.00000     0.00000     0.00000
   -70.94898     0.00000     0.00000     0.00000     0.00000
   -70.93798     0.00000     0.00000     0.00000     0.00000
   -70.92698     0.00000     0.00000     0.00000     0.00000
   -70.91598     0.00000     0.00000     0.00000     0.00000
   -70.90498     0.00000     0.00000     0.00000     0.00000
   -70.89398     0.00000     0.00000     0.00000     0.00000
   -70.88298     0.00000     0.00000     0.00000     0.00000
   -70.87198     0.00000     0.00000     0.00000     0.00000
   -70.86198     0.00000     0.00000     0.00000     0.00000
   -70.85098     0.00000     0.00000     0.00000     0.00000
   -70.83998     0.00000     0.00000     0.00000     0.00000
   -70.82898     0.00000     0.00000     0.00000     0.00000
   -70.81798     0.00000     0.00000     0.00000     0.00000
   -70.80698     0.00000     0.00000     0.00000     0.00000
   -70.79598     0.00000     0.00000     0.00000     0.00000
   -70.78498     0.00000     0.00000     0.00000     0.00000
   -70.77398     0.00000     0.00000     0.00000     0.00000
   -70.76298     0.00000     0.00000     0.00000     0.00000
   -70.75198     0.00000     0.00000     0.00000     0.00000
   -70.74098     0.00000     0.00000     0.00000     0.00000
   -70.72998     0.00000     0.00000     0.00000     0.00000
   -70.71898     0.00000     0.00000     0.00000     0.00000
   -70.70798     0.00000     0.00000     0.00000     0.00000
   -70.69698     0.00000     0.00000     0.00000     0.00000
   -70.68698     0.00000     0.00000     0.00000     0.00000
   -70.67598     0.00000     0.00000     0.00000     0.00000
   -70.66498     0.00000     0.00000     0.00000     0.00000
   -70.65398     0.00000     0.00000     0.00000     0.00000
   -70.64298     0.00000     0.00000     0.00000     0.00000
   -70.63198     0.00000     0.00000     0.00000     0.00000
   -70.62098     0.00000     0.00000     0.00000     0.00000
   -70.60998     0.00000     0.00000     0.00000     0.00000
   -70.59898     0.00000     0.00000     0.00000     0.00000
   -70.58798     0.00000     0.00000     0.00000     0.00000
   -70.57698     0.00000     0.00000     0.00000     0.00000
   -70.56598     0.00000     0.00000     0.00000     0.00000
   -70.55498     0.00000     0.00000     0.00000     0.00000
   -70.54398     0.00000     0.00000     0.00000     0.00000
   -70.53298     0.00000     0.00000     0.00000     0.00000
   -70.52298     0.00000     0.00000     0.00000     0.00000
   -70.51198     0.00000     0.00000     0.00000     0.00000
   -70.50098     0.00000     0.00000     0.00000     0.00000
   -70.48998     0.00000     0.00000     0.00000     0.00000
   -70.47898     0.00000     0.00000     0.00000     0.00000
   -70.46798     0.00000     0.00000     0.00000     0.00000
   -70.45698     0.00000     0.00000     0.00000     0.00000
   -70.44598     0.00000     0.00000     0.00000     0.00000
   -70.43498     0.00000     0.00000     0.00000     0.00000
   -70.42398     0.00000     0.00000     0.00000     0.00000
   -70.41298     0.00000     0.00000     0.00000     0.00000
   -70.40198     0.00000     0.00000     0.00000     0.00000
   -70.39098     0.00000     0.00000     0.00000     0.00000
   -70.37998     0.00000     0.00000     0.00000     0.00000
   -70.36898     0.00000     0.00000     0.00000     0.00000
   -70.35798     0.00000     0.00000     0.00000     0.00000
   -70.34798     0.00000     0.00000     0.00000     0.00000
   -70.33698     0.00000     0.00000     0.00000     0.00000
   -70.32598     0.00000     0.00000     0.00000     0.00000
   -70.31498     0.00000     0.00000     0.00000     0.00000
   -70.30398     0.00000     0.00000     0.00000     0.00000
   -70.29298     0.00000     0.00000     0.00000     0.00000
   -70.28198     0.00000     0.00000     0.00000     0.00000
   -70.27098     0.00000     0.00000     0.00000     0.00000
   -70.25998     0.00000     0.00000     0.00000     0.00000
   -70.24898     0.00000     0.00000     0.00000     0.00000
   -70.23798     0.00000     0.00000     0.00000     0.00000
   -70.22698     0.00000     0.00000     0.00000     0.00000
   -70.21598     0.00000     0.00000     0.00000     0.00000
   -70.20498     0.00000     0.00000     0.00000     0.00000
